out_degree,in_degree,betweenness_centrality,pagerank,attachment_count,service_count,avg_path_to_sensitive,min_path_to_sensitive,has_wildcard_action,service_wildcard_count,wildcard_entropy,dangerous_action_count,resource_count,has_wildcard_resource,specificity_score,escalation_path_count,min_escalation_path_length,max_escalation_risk,requires_mfa,has_ip_restriction,has_time_restriction,has_org_restriction,policy_id,known_risk_label,escalation_techniques_enabled,risk_label,prob_low,prob_medium,prob_high
2,3,0.0,7.578400673965764e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,0,policy:syn_least_priv_0299,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
6,3,0.0,8.179236182657814e-05,3,1,2.0,999.0,0,0,0.0,0,3,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0300,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,0.0,7.876013181233714e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0301,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.657944380453743e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,0,policy:syn_least_priv_0302,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.60518579961988e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0303,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,7.552056983131041e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,0,1,policy:syn_least_priv_0304,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,8.305486541004114e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,0,policy:syn_least_priv_0305,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,8.09167545025635e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0306,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,8.142582852815342e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,1,0,0,policy:syn_least_priv_0307,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
6,3,0.0,7.580565128564076e-05,3,1,2.0,999.0,0,0,0.0,0,3,0,1.0,1,3,2.5,1,0,0,1,policy:syn_least_priv_0308,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,8.293268764389956e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,1,0,1,0,policy:syn_least_priv_0309,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.020405086673763e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0310,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
3,3,0.0,7.753835415092133e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0311,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
3,3,0.0,9.291053854546188e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0312,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.700578440107344e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,0,1,0,0,policy:syn_least_priv_0313,,1.0,2,0.45992765186102,0.0389815598327071,0.5010907883062728
2,3,0.0,7.837138437461392e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0314,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
4,3,0.0,7.14009861780751e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0315,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.730759150073841e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,0,policy:syn_least_priv_0316,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
4,3,0.0,7.505222172776768e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,0,1,0,policy:syn_least_priv_0317,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.330285825801325e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0318,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.916739103280907e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0319,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
5,3,0.0,7.462146678303776e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,0.5,1,0,1,1,policy:syn_least_priv_0320,,1.0,0,0.6311697224138615,0.05190451962803088,0.31692575795810757
3,3,0.0,7.80048510761892e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,1,policy:syn_least_priv_0321,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.578400673965764e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0322,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,8.384902088996141e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0323,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,0.0,7.725142151831612e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,1,policy:syn_least_priv_0324,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,8.122219891791746e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,1,0,1,1,policy:syn_least_priv_0325,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
5,3,0.0,0.0001200969426902,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,0,999,0.0,0,0,1,0,policy:syn_least_priv_0326,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.947283544816302e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,0,1,1,0,policy:syn_least_priv_0327,,1.0,2,0.45992765186102,0.0389815598327071,0.5010907883062728
4,3,0.0,7.993933237343087e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,1,0,1,policy:syn_least_priv_0328,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,8.332143508162277e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0329,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.220325836273905e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0330,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
2,3,0.0,8.050949528209157e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0331,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.708851783012735e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0332,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,0.0,7.922662873760499e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0333,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,7.8042444235002e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,0,999,0.0,1,1,1,0,policy:syn_least_priv_0334,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
2,3,0.0,8.15072803722478e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,1,0,1,policy:syn_least_priv_0335,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
2,3,0.0,7.857501398484988e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,1,policy:syn_least_priv_0336,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.8042444235002e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0337,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
4,3,0.0,7.928771762067578e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,1,1,0,policy:syn_least_priv_0338,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,1.478003793256529e-06,7.696819124226065e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0339,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,7.928771762067578e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,1,1,1,policy:syn_least_priv_0340,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.733472454068537e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,1,0,0,1,policy:syn_least_priv_0341,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.533915436037292e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0342,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
3,3,0.0,8.9774642547828e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0343,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.963388795807691e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,1,0,0,0,policy:syn_least_priv_0344,,1.0,2,0.45992765186102,0.0389815598327071,0.5010907883062728
4,3,0.0,7.637581419430147e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,0.5,1,0,1,1,policy:syn_least_priv_0345,,1.0,0,0.6311697224138615,0.05190451962803088,0.31692575795810757
2,3,0.0,7.537802910414524e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,0,1,0,policy:syn_least_priv_0346,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
4,3,0.0,8.293268764389956e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0347,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.122219891791746e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,0,1,1,policy:syn_least_priv_0348,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
5,3,0.0,8.50707985513772e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,1,policy:syn_least_priv_0349,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.772347197840859e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,1,1,1,0,policy:syn_least_priv_0350,,1.0,2,0.45992765186102,0.0389815598327071,0.5010907883062728
3,3,0.0,7.409516255965865e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,0,policy:syn_least_priv_0351,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,7.876013181233714e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,1,1,0,0,policy:syn_least_priv_0352,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.780122146595324e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0353,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.533915436037292e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0354,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,1.2171795944465533e-06,7.43395180919418e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0355,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.696819124226065e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0356,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
2,3,0.0,7.753337020941208e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,1,policy:syn_least_priv_0357,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
6,3,0.0,7.458572480249984e-05,3,1,2.0,999.0,0,0,0.0,0,3,0,1.0,1,3,2.5,1,0,0,1,policy:syn_least_priv_0358,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,3.1298903857197083e-06,7.922662873760499e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,0,999,0.0,0,0,0,1,policy:syn_least_priv_0359,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,8.164982109941298e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,1,0,0,policy:syn_least_priv_0360,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
6,3,0.0,8.606858364153343e-05,3,1,2.0,999.0,0,0,0.0,0,3,0,1.0,1,3,2.5,1,0,1,0,policy:syn_least_priv_0361,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.60518579961988e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,1,policy:syn_least_priv_0362,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,8.488753190216483e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,1,1,policy:syn_least_priv_0363,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,8.142582852815342e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0364,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
5,3,0.0,7.928771762067578e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,1,0,1,policy:syn_least_priv_0365,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.876013181233714e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,0,1,policy:syn_least_priv_0366,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.80048510761892e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0367,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.384902088996141e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,0,1,0,0,policy:syn_least_priv_0368,,1.0,2,0.45992765186102,0.0389815598327071,0.5010907883062728
3,3,0.0,7.780122146595324e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,1,0,1,1,policy:syn_least_priv_0369,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,8.09167545025635e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0370,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
4,3,0.0,8.038916869422487e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0371,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
4,3,0.0,7.657944380453743e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,1,1,0,1,policy:syn_least_priv_0372,,1.0,0,0.9760537495834886,9.926423212114849e-05,0.02384698618439022
2,3,0.0,8.431423623026973e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0373,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.293268764389956e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,1,1,policy:syn_least_priv_0374,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,2.608241988099757e-06,7.558536107093094e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,0,1,0,policy:syn_least_priv_0375,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
4,3,0.0,7.832752568933234e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0376,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,7.533915436037292e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,0,1,policy:syn_least_priv_0377,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.696819124226065e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,0,1,0,policy:syn_least_priv_0378,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.533915436037292e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,1,policy:syn_least_priv_0379,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,7.412755817946892e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,0,1,policy:syn_least_priv_0380,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
3,3,0.0,8.122219891791746e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,0,0,1,policy:syn_least_priv_0381,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
6,3,0.0,8.138196984287182e-05,3,1,2.0,999.0,0,0,0.0,0,3,0,1.0,0,999,0.0,0,1,1,1,policy:syn_least_priv_0382,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
4,3,0.0,7.657944380453743e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,0,999,0.0,0,1,0,1,policy:syn_least_priv_0383,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.341485454364304e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,1,policy:syn_least_priv_0384,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,7.480786619548454e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,0,1,0,policy:syn_least_priv_0385,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
4,3,0.0,8.731257544224769e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,0.5,1,0,0,1,policy:syn_least_priv_0386,,1.0,0,0.6311697224138615,0.05190451962803088,0.31692575795810757
3,3,0.0,7.60518579961988e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0387,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.047062053831925e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,0,1,1,policy:syn_least_priv_0388,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.865646582894428e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0389,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,9.01633899855512e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,1,1,1,policy:syn_least_priv_0390,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
5,3,0.0,7.369269462413345e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,1,policy:syn_least_priv_0391,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,7.487265743510506e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0392,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,6.259780771439416e-07,8.549842073287272e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,1,1,0,1,policy:syn_least_priv_0393,,1.0,0,0.9760537495834886,9.926423212114849e-05,0.02384698618439022
5,3,0.0,7.49504069226497e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0394,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,7.733472454068537e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,1,0,1,1,policy:syn_least_priv_0395,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.66220209048595e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0396,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
5,3,0.0,7.60907327399711e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,1,0,1,1,policy:syn_least_priv_0397,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
5,3,0.0,7.539525930193442e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,1,0,0,0,policy:syn_least_priv_0398,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
5,3,0.0,8.085566561949271e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,1,0,policy:syn_least_priv_0399,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,7.539525930193442e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0400,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.486767349359579e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0401,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
5,3,0.0,8.598713179743905e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,0,policy:syn_least_priv_0402,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,1.2519561542878832e-06,7.804557699823638e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,0,999,0.0,0,0,0,1,policy:syn_least_priv_0403,,0.0,0,0.6692378861012543,0.09586052258015201,0.2349015913185936
3,3,0.0,7.590931726903362e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,1,policy:syn_least_priv_0404,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,7.753835415092133e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0405,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.303635362729242e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,1.0,1,1,1,0,policy:syn_least_priv_0406,,2.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.637581419430147e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,0,0,policy:syn_least_priv_0407,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,0.0,7.387302116667397e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,0,1,0,policy:syn_least_priv_0408,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.187431822312709e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0409,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
4,3,0.0,7.533915436037292e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,0,1,1,0,policy:syn_least_priv_0410,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,0.0,8.209965742020697e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0411,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,8.464317636988168e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,0,0,policy:syn_least_priv_0412,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
3,3,0.0,7.80048510761892e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,0,1,0,1,policy:syn_least_priv_0413,,5.0,0,0.5430154783285951,0.02555951300356363,0.43142500866784117
4,3,0.0,7.628809682373828e-05,3,1,2.0,999.0,0,0,0.0,0,2,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0414,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
2,3,0.0,7.743468816752849e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,1,policy:syn_least_priv_0415,,5.0,0,0.9627266900053252,5.6040682048325524e-05,0.03721726931262647
5,3,0.0,7.753835415092133e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,1,0,policy:syn_least_priv_0416,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,0.0,7.447892605587258e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,0.5,0,0,1,1,policy:syn_least_priv_0417,,1.0,0,0.6311697224138615,0.05190451962803088,0.31692575795810757
3,3,0.0,7.523548837698006e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0418,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
2,3,0.0,7.358480694910921e-05,3,1,2.0,999.0,0,0,0.0,0,1,0,1.0,1,3,2.5,1,1,0,0,policy:syn_least_priv_0419,,5.0,2,0.3606985025695664,0.017498280679950514,0.621803216750483
